transaction_id,timestamp,amount,merchant_id,location_latitude,location_longitude,country,ip_address,,failed_login_attempts,transaction_channel,currency,previous_transaction_time
5176cb49-5417-4269-950b-e8cdf7d4e27e,05-10-2025 06:25,4335.36,MCT7678,43.7049915,-111.464356,South Korea,10.255.109.16/28,,7,API,KRW,04-10-2025 23:58
65fe5433-be35-400a-804e-1387bfd5db71,10-04-2025 01:03,6278.3,MCT3795,-64.657059,-56.227398,Nigeria,3.192.0.0/12,,6,MobileApp,INR,07-04-2025 19:47
aa5f1806-9318-4987-b214-ce72c3073978,29-07-2025 07:37,9834.87,MCT1337,-49.758168,69.57985,Russia,188.207.111.0/24,,0,MobileApp,INR,26-07-2025 01:17
724045ce-a202-408b-af9a-6e1fe58bb3bd,03-04-2025 20:06,1725.32,MCT3528,20.129014,22.319601,China,176.0.0.0/5,,10,MobileApp,SGD,29-03-2025 04:57
0ba1afe6-276b-43ea-8e11-61d6e3793517,03-03-2025 07:19,6546.8,MCT3612,-68.8046905,-143.685941,UK,101.48.0.0/15,,10,Web,GBP,26-02-2025 01:18
8b74b6d8-2814-40a5-9fe0-95dcb0570083,18-12-2024 06:09,651.64,MCT1708,-50.4427175,-15.984514,Russia,15.135.36.0/25,,8,Web,GBP,13-12-2024 15:45
0fd256dc-6cc6-4cd1-8391-ae3b09d03574,28-12-2024 06:09,4253.41,MCT2099,2.6552565,-171.500079,Thailand,111.0.0.0/10,,5,Web,JPY,28-12-2024 03:44
aca5f6c1-5eeb-4f81-8a25-92558a08def6,22-11-2025 09:14,9278.04,MCT6261,31.6760705,-87.170344,Malaysia,86.26.142.0/24,,3,MobileApp,KRW,22-11-2025 05:26
3a4ef2c9-c84a-4329-a65d-f68978a84f5a,16-04-2025 02:49,9810.77,MCT8325,-61.8262475,179.119529,Indonesia,185.102.254.0/24,,2,API,USD,10-04-2025 19:46
81246b6c-dee2-478b-87c6-1bb7cf349264,20-06-2025 07:58,2566.49,MCT3430,-5.7244165,52.177598,Canada,160.180.143.222/31,,10,MobileApp,CNY,16-06-2025 14:25
8515161e-c44d-492d-9da0-ff8671c85903,03-11-2025 09:12,5189.94,MCT6239,-7.4899595,176.929063,Canada,61.238.86.96/27,,8,Web,GBP,29-10-2025 21:19
34429f0d-414c-425b-9543-8af195e61102,20-08-2025 07:18,598.43,MCT5249,-51.18632,1.337289,Vietnam,212.224.0.0/11,,6,MobileApp,USD,16-08-2025 02:12
3589a10a-651d-46d6-ade5-117c855a3ea3,01-01-2025 16:22,5163.25,MCT3961,6.911217,-130.709357,Nigeria,148.87.27.112/28,,9,Web,SGD,31-12-2024 07:11
6d0a3fa0-5450-4eb0-9bff-a4ff0b41c954,28-02-2025 05:16,3003.12,MCT1000,86.821733,-130.104559,Germany,77.167.64.0/19,,9,Web,JPY,25-02-2025 08:40
e591c668-d1fa-4cbb-b7be-c1ce4ada9288,21-01-2025 18:10,381.72,MCT6268,22.868338,-174.762347,China,43.147.248.192/28,,0,API,GBP,19-01-2025 06:09
8b521bc4-f898-49c5-af93-427da7e7588c,24-04-2025 21:40,4452.35,MCT9753,7.6361295,126.234998,China,116.117.223.64/26,,0,MobileApp,INR,20-04-2025 06:38
2546b670-9301-410b-9734-49c13a69be5b,21-07-2025 12:43,2807.4,MCT2136,-9.078303,-166.902948,Japan,93.139.117.168/31,,10,API,EUR,18-07-2025 20:43
e584e94b-05fc-4b14-b806-e0597bbf4509,14-04-2025 03:33,985.57,MCT6834,35.8160185,-140.069082,Japan,77.54.164.0/22,,0,API,JPY,08-04-2025 06:19
747126fd-b272-410b-8bc6-83401a5dee2a,01-09-2025 04:42,6129.12,MCT2537,4.8008745,-82.698132,South Korea,196.131.130.0/24,,2,API,GBP,26-08-2025 06:53
48adbd82-5766-4c0a-ab66-1b9aef4e1450,02-07-2025 12:49,5555,MCT9646,-55.651279,-89.809821,China,14.129.250.78/32,,1,Web,KRW,25-06-2025 14:49
c1e09b53-7a41-40a7-901f-7c63958acc14,28-10-2025 20:05,6625.43,MCT7430,67.9811585,55.306731,South Korea,7.225.176.0/20,,3,Web,GBP,22-10-2025 12:39
bca099fd-8cc4-4b20-81ad-2614717c6757,27-11-2025 12:53,7152.23,MCT9173,-6.607914,-59.610373,Japan,82.228.242.0/26,,8,API,JPY,22-11-2025 00:25
2551cb8c-28b3-43b1-ba4a-ff8244bff570,11-11-2025 19:15,7888.3,MCT6067,-15.560732,114.796225,Thailand,76.32.160.0/23,,5,Web,GBP,06-11-2025 12:21
4d392d0f-fd1a-4343-9394-f5e860befed6,11-11-2025 19:14,3321.21,MCT4849,27.766576,-96.362474,Singapore,8.0.0.0/5,,8,API,USD,06-11-2025 01:02
59cea79e-d565-4bb7-bedf-9cae3b2180e2,07-09-2025 15:39,9503.13,MCT9436,-84.958238,-122.718835,Philippines,8.0.0.0/5,,10,API,EUR,01-09-2025 17:16
2ed16955-6392-4f34-af2e-b4b33c3dfd6d,11-09-2025 02:24,7555.09,MCT8524,-49.125779,99.426948,India,129.24.22.30/31,,8,Web,USD,07-09-2025 06:26
76d737cb-ccec-40e7-ba00-1ff550d84875,29-09-2025 16:04,7071.57,MCT6840,4.9236965,-86.269453,Brazil,20.101.201.63/32,,0,API,SGD,27-09-2025 11:44
36883e75-4545-4ebb-a573-4301687a2cc2,06-09-2025 13:37,5153.07,MCT1324,43.664335,-100.345053,UK,201.10.224.0/21,,5,API,CNY,01-09-2025 09:45
716f2c8b-1081-4eed-8139-f5960fbaba34,21-05-2025 18:31,5430.27,MCT4970,50.8783855,91.412881,Russia,199.200.0.0/14,,10,API,JPY,15-05-2025 03:01
149cf36b-ffa5-4d65-a1bb-c62f2d08062d,03-07-2025 15:48,3607.66,MCT8467,-84.953667,-2.814776,Australia,195.169.148.240/28,,10,API,GBP,29-06-2025 21:16
194d91de-98d4-4269-8e83-ce215d7f7f0d,26-07-2025 02:44,3001.4,MCT7296,-76.597199,43.747448,Japan,162.47.163.192/26,,9,MobileApp,JPY,19-07-2025 12:34
b32805b0-0e42-46e9-bbd3-738bf55b72e3,19-11-2025 13:29,8930.63,MCT5480,-5.520671,45.592547,Australia,39.82.0.0/15,,1,API,JPY,13-11-2025 17:18
18666c94-1d19-42c7-95b2-12aa0f76c042,03-12-2025 02:20,8417.54,MCT3832,37.183666,9.397868,South Korea,214.84.152.0/22,,6,MobileApp,JPY,01-12-2025 21:41
ad8bbeb7-2e16-4cef-ae82-f98cbb8c27a0,28-06-2025 02:43,9803.82,MCT4697,48.787582,32.021112,France,60.208.0.0/12,,7,Web,GBP,26-06-2025 01:20
c6b608ad-eca2-4b36-bee3-b3028c8a313d,05-11-2025 22:38,6677.72,MCT1238,5.3633135,93.074006,Indonesia,136.229.169.32/32,,10,API,MYR,03-11-2025 16:18
34b9d72b-7370-4093-b98c-a325d4b77699,12-01-2025 03:26,1421.87,MCT4636,30.9328515,-171.010696,Singapore,19.89.55.128/27,,4,Web,GBP,09-01-2025 14:25
9214cc0e-8c71-49ac-99f7-6c31e86a3185,19-05-2025 13:49,8139.73,MCT5385,7.1987735,22.341787,China,216.128.0.0/9,,3,MobileApp,EUR,12-05-2025 18:14
c2098bc2-c525-4ff0-94cc-8f03dcff0707,02-06-2025 06:02,3806.58,MCT5634,9.710636,-73.572271,Indonesia,109.139.23.192/29,,0,API,INR,31-05-2025 19:40
4c106569-c4aa-4153-8c5a-98e09361d7b7,16-08-2025 13:37,2486.96,MCT7638,-85.5769415,-38.998143,Vietnam,65.248.64.0/18,,6,Web,USD,10-08-2025 05:04
b4e8985f-0707-4c35-95cd-9c19216f756f,16-11-2025 09:22,5784.12,MCT6549,34.3067535,175.149754,India,90.128.0.0/9,,4,API,JPY,10-11-2025 21:04
19c4982d-a32c-4a48-be5c-4e2dd58cfce8,10-03-2025 18:36,929.45,MCT7551,-57.397787,70.410227,France,82.160.0.0/11,,6,API,EUR,09-03-2025 16:00
8ff94c4c-6bfb-43f7-a028-02b5ab78cab1,29-08-2025 22:34,6845.24,MCT8285,43.066297,-173.901212,Japan,27.84.185.128/25,,5,API,THB,26-08-2025 20:38
55dc0f69-b36c-49f0-8eaf-ca51930262dd,20-12-2024 05:15,184.8,MCT8038,-32.403395,145.753972,Russia,119.100.214.64/26,,10,API,KRW,18-12-2024 03:17
7c2cfead-39b8-47bc-9749-ad058a943f03,22-12-2024 08:48,7471.08,MCT9818,73.0700235,109.468786,UK,121.64.0.0/11,,2,MobileApp,THB,19-12-2024 13:54
34ea225c-5380-4ecf-a72f-4debadf57d3c,23-09-2025 23:44,1755.75,MCT7222,20.7787305,-166.854522,Vietnam,22.234.0.0/15,,6,Web,INR,22-09-2025 23:42
e37e7ab4-71d4-4bb1-8d91-1b12fe8bf937,15-10-2025 02:35,4730.64,MCT4866,27.8346645,-43.264503,Germany,122.129.0.0/18,,10,API,CNY,12-10-2025 04:46
06274510-479e-4bbf-8ccd-328a31758461,19-07-2025 10:22,6915.18,MCT3528,-19.6941105,-82.912455,USA,210.228.0.0/15,,9,Web,GBP,18-07-2025 00:04
2c64deb1-e269-4452-a1cc-05e38fe029cf,27-02-2025 10:26,5236.41,MCT6554,73.523341,-162.340591,China,137.128.0.0/9,,3,API,SGD,22-02-2025 01:06
dc09b0a9-2e4c-454f-8bb4-c4de9c4916a7,21-04-2025 11:43,8368.76,MCT1118,-75.0612685,-87.091982,Brazil,25.0.0.0/8,,1,API,THB,19-04-2025 13:38
fc8598a7-ef75-4ccf-ac10-a24ad3f8845f,01-01-2025 07:22,9013.8,MCT2597,5.398887,-4.362209,Japan,132.100.0.0/15,,4,API,THB,26-12-2024 22:37
f44088c2-8f64-49df-b9f5-fb93b5844a03,30-06-2025 18:46,2446.3,MCT9813,-83.394725,175.714648,Brazil,16.245.0.0/17,,9,API,EUR,30-06-2025 11:29
380874c2-ee72-4b55-95e6-2a53f15268e5,20-04-2025 00:33,3681.91,MCT7139,-41.073718,31.243629,Canada,119.40.22.176/31,,9,Web,INR,18-04-2025 20:07
61537b1a-58bb-4981-8673-fc2f2d71b23c,01-07-2025 20:25,7098.88,MCT2687,71.2345095,123.866326,Thailand,137.184.176.0/21,,2,API,MYR,29-06-2025 05:22
b4374eac-a413-4a45-8032-f1c3ed28594d,14-09-2025 00:55,941.7,MCT6917,-20.5487455,15.803246,Singapore,97.0.0.0/13,,0,API,SGD,11-09-2025 01:20
187703c9-c899-48bc-9e85-f3224aa954ea,05-07-2025 07:09,9513.34,MCT6168,67.3965395,-164.367564,UK,208.0.0.0/8,,0,Web,EUR,28-06-2025 21:34
8d201a4d-bc83-4ac5-887f-01dfa39b42b3,14-02-2025 00:03,3776.48,MCT8743,-69.8564305,-23.672413,Indonesia,204.0.0.0/8,,10,Web,KRW,11-02-2025 18:41
c84a7591-0e1b-4b2c-8589-53c3bca3575a,21-08-2025 21:32,4873.48,MCT8373,-33.4062855,148.136179,Vietnam,8.220.0.0/19,,2,Web,MYR,17-08-2025 18:45
191e0264-33f7-48b3-b977-8c44874166ab,31-12-2024 21:55,9926.66,MCT6975,-72.641127,171.644365,Malaysia,64.0.0.0/3,,4,API,JPY,31-12-2024 12:47
1bb761fe-cb37-4b11-a59e-567b5eb65d8e,19-01-2025 13:44,9797.87,MCT7321,82.0214505,24.080246,Indonesia,83.206.0.0/15,,10,API,THB,13-01-2025 18:45
f0a4b574-387e-421b-9140-a669545712d0,16-06-2025 07:50,9196.39,MCT5563,-8.1984045,60.701798,Singapore,186.202.8.144/29,,5,MobileApp,THB,11-06-2025 12:21
f69d905e-93ba-48ca-bb0c-f6ae62149561,02-01-2025 03:30,3368.82,MCT6837,43.8961475,108.484958,Vietnam,169.7.128.0/18,,8,Web,EUR,29-12-2024 06:38
49318d31-f01c-4096-a872-8976785d887a,25-02-2025 05:25,613.08,MCT9441,1.077818,-93.130802,France,5.48.112.160/27,,7,MobileApp,KRW,22-02-2025 21:55
3a45956d-9349-4822-bfdb-be9b942c8521,26-03-2025 04:15,3445.98,MCT1539,42.0126745,-167.625347,China,22.184.0.0/14,,1,MobileApp,GBP,23-03-2025 06:36
2dcf5b71-8779-4ffc-98f1-51cd81f50517,21-05-2025 11:12,2654.53,MCT8327,-70.620767,-92.139759,UK,192.224.16.0/20,,6,API,GBP,17-05-2025 20:39
065cee64-de55-44c5-9195-cd23feebdb35,19-11-2025 18:24,2477.22,MCT9011,5.6862335,-171.926809,USA,136.229.0.0/16,,7,API,GBP,14-11-2025 22:12
085749d5-229f-46ad-9b78-07c60ce2cbe4,16-01-2025 05:11,476.32,MCT9895,-58.237148,-137.359271,France,69.16.237.128/26,,2,Web,USD,16-01-2025 01:24
b0c34f60-c92d-48d0-91fc-50126c8a2ac2,11-05-2025 23:38,5285.99,MCT9627,16.629845,164.17189,Indonesia,195.234.176.0/21,,7,Web,KRW,11-05-2025 09:33
